ts,Дата,"Время суток, ч","Подача, м3","Обратка, м3","Потребление за период, м3 ГВС","Т1 гвс, оС","Т2 гвс, оС","Потребление накопленным итогом, м3","Потребление за период, м3 ХВС",Индекс_времени,Погода,День недели,hour_idx,rel_diff,diff_m3,flag_over10,itp_xvs_zero,itp_xvs_zero_run,itp_xvs_zero_anomaly,itp_xvs_flat,itp_xvs_flat_run,itp_xvs_flat_anomaly,itp_xvs_spike,odpu_gvs_zero,odpu_gvs_zero_run,odpu_gvs_zero_anomaly,odpu_gvs_flat,odpu_gvs_flat_run,odpu_gvs_flat_anomaly,odpu_gvs_spike,reason_hint
2025-04-11 09:00:00,2025-04-11,10,0.59,0.36,0.23,59,42,12388.522999999996,0.25,10,-2.5,4,10,0.07999999999999996,-0.01999999999999999,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-11 10:00:00,2025-04-11,11,0.39,0.23,0.16,59,42,12388.772999999996,0.17,11,-0.7,4,11,0.058823529411764754,-0.010000000000000009,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-11 11:00:00,2025-04-11,12,0.34,0.2,0.14,59,42,12388.942999999996,0.15,12,0.7,4,12,0.06666666666666654,-0.009999999999999981,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-11 12:00:00,2025-04-11,13,0.49,0.29,0.2,59,42,12389.092999999995,0.21,13,1.7,4,13,0.04761904761904753,-0.009999999999999981,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-11 13:00:00,2025-04-11,14,0.54,0.33,0.21,59,42,12389.302999999994,0.23,14,2.2,4,14,0.0869565217391305,-0.020000000000000018,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-11 14:00:00,2025-04-11,15,0.59,0.36,0.23,59,42,12389.532999999994,0.25,15,2.3,4,15,0.07999999999999996,-0.01999999999999999,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-11 15:00:00,2025-04-11,16,0.49,0.29,0.2,59,42,12389.782999999994,0.21,16,2.3,4,16,0.04761904761904753,-0.009999999999999981,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-11 16:00:00,2025-04-11,17,0.44,0.26,0.18,59,42,12389.992999999991,0.19,17,2.4,4,17,0.05263157894736847,-0.010000000000000009,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-11 17:00:00,2025-04-11,18,0.54,0.33,0.21,59,42,12390.182999999994,0.23,18,2.4,4,18,0.0869565217391305,-0.020000000000000018,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-11 18:00:00,2025-04-11,19,0.68,0.41,0.27,59,42,12390.412999999991,0.29,19,1.9,4,19,0.06896551724137918,-0.019999999999999962,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-11 19:00:00,2025-04-11,20,0.93,0.56,0.37,59,42,12390.702999999994,0.4,20,1.4,4,20,0.07500000000000007,-0.030000000000000027,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-11 20:00:00,2025-04-11,21,0.68,0.41,0.27,59,42,12391.102999999994,0.29,21,0.8,4,21,0.06896551724137918,-0.019999999999999962,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-11 21:00:00,2025-04-11,22,0.59,0.36,0.23,59,42,12391.392999999996,0.25,22,0.4,4,22,0.07999999999999996,-0.01999999999999999,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-11 22:00:00,2025-04-11,23,0.49,0.29,0.2,59,42,12391.642999999996,0.21,23,-0.0,4,23,0.04761904761904753,-0.009999999999999981,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-11 23:00:00,2025-04-11,24,0.29,0.1699999999999999,0.12,59,42,12391.852999999994,0.12,24,-0.6,4,24,0.0,0.0,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-12 00:00:00,2025-04-12,1,0.22,0.13,0.09,58,40,12391.972999999994,0.1,1,-0.6,5,1,0.10000000000000009,-0.010000000000000009,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-12 01:00:00,2025-04-12,2,0.09,0.0499999999999999,0.04,58,40,12392.072999999997,0.04,2,-0.7,5,2,0.0,0.0,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-12 02:00:00,2025-04-12,3,0.11,0.07,0.04,58,40,12392.112999999996,0.05,3,-0.8,5,3,0.20000000000000004,-0.010000000000000002,True,0,0,False,0,0,False,False,0,0,False,1,1,False,False,
2025-04-12 03:00:00,2025-04-12,4,0.11,0.07,0.04,58,40,12392.162999999997,0.05,4,-0.8,5,4,0.20000000000000004,-0.010000000000000002,True,0,0,False,1,1,False,False,0,0,False,1,2,False,False,
2025-04-12 04:00:00,2025-04-12,5,0.13,0.08,0.05,58,40,12392.212999999994,0.06,5,-1.0,5,5,0.1666666666666666,-0.009999999999999995,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-12 05:00:00,2025-04-12,6,0.42,0.2499999999999999,0.17,58,40,12392.272999999994,0.2,6,-1.0,5,6,0.15,-0.03,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-12 06:00:00,2025-04-12,7,0.26,0.15,0.11,58,40,12392.472999999994,0.12,7,-1.2,5,7,0.0833333333333333,-0.009999999999999995,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-12 07:00:00,2025-04-12,8,0.26,0.15,0.11,58,40,12392.592999999995,0.12,8,-0.9,5,8,0.0833333333333333,-0.009999999999999995,False,0,0,False,1,1,False,False,0,0,False,1,1,False,False,
2025-04-12 08:00:00,2025-04-12,9,0.44,0.26,0.18,58,40,12392.712999999996,0.2,9,-1.3,5,9,0.10000000000000009,-0.020000000000000018,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-12 09:00:00,2025-04-12,10,0.53,0.32,0.21,58,40,12392.912999999997,0.24,10,-1.1,5,10,0.125,-0.03,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-12 10:00:00,2025-04-12,11,0.35,0.2099999999999999,0.14,58,40,12393.152999999997,0.16,11,-1.1,5,11,0.12499999999999993,-0.01999999999999999,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-12 11:00:00,2025-04-12,12,0.31,0.19,0.12,58,40,12393.312999999996,0.14,12,-1.1,5,12,0.14285714285714296,-0.020000000000000018,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-12 12:00:00,2025-04-12,13,0.44,0.26,0.18,58,40,12393.452999999996,0.2,13,-0.5,5,13,0.10000000000000009,-0.020000000000000018,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-12 13:00:00,2025-04-12,14,0.48,0.29,0.19,58,40,12393.652999999997,0.22,14,0.1,5,14,0.13636363636363635,-0.03,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-12 14:00:00,2025-04-12,15,0.53,0.32,0.21,58,40,12393.872999999996,0.24,15,0.6,5,15,0.125,-0.03,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-12 15:00:00,2025-04-12,16,0.44,0.26,0.18,58,40,12394.112999999996,0.2,16,1.1,5,16,0.10000000000000009,-0.020000000000000018,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-12 16:00:00,2025-04-12,17,0.4,0.24,0.16,58,40,12394.312999999996,0.18,17,2.8,5,17,0.11111111111111106,-0.01999999999999999,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-12 17:00:00,2025-04-12,18,0.48,0.29,0.19,58,40,12394.492999999997,0.22,18,2.6,5,18,0.13636363636363635,-0.03,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-12 18:00:00,2025-04-12,19,0.62,0.37,0.25,58,40,12394.712999999996,0.28,19,2.0,5,19,0.10714285714285723,-0.030000000000000027,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-12 19:00:00,2025-04-12,20,0.84,0.51,0.33,58,40,12394.992999999997,0.39,20,1.4,5,20,0.15384615384615383,-0.06,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-12 20:00:00,2025-04-12,21,0.62,0.37,0.25,58,40,12395.382999999996,0.28,21,0.6,5,21,0.10714285714285723,-0.030000000000000027,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-12 21:00:00,2025-04-12,22,0.53,0.32,0.21,58,40,12395.662999999997,0.24,22,0.4,5,22,0.125,-0.03,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-12 22:00:00,2025-04-12,23,0.44,0.26,0.18,58,40,12395.902999999997,0.2,23,0.1,5,23,0.10000000000000009,-0.020000000000000018,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-12 23:00:00,2025-04-12,24,0.26,0.15,0.11,58,40,12396.102999999996,0.12,24,-0.4,5,24,0.0833333333333333,-0.009999999999999995,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-13 00:00:00,2025-04-13,1,0.24,0.1399999999999999,0.1,58,39,12396.222999999998,0.1,1,-0.6,6,1,0.0,0.0,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-13 01:00:00,2025-04-13,2,0.1,0.06,0.04,58,39,12396.323,0.04,2,-0.7,6,2,0.0,0.0,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-13 02:00:00,2025-04-13,3,0.11,0.06,0.05,58,39,12396.363,0.05,3,-0.7,6,3,0.0,0.0,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-13 03:00:00,2025-04-13,4,0.11,0.06,0.05,58,39,12396.413,0.05,4,-0.6,6,4,0.0,0.0,False,0,0,False,1,1,False,False,0,0,False,1,1,False,False,
2025-04-13 04:00:00,2025-04-13,5,0.14,0.08,0.06,58,39,12396.462999999998,0.06,5,-0.4,6,5,0.0,0.0,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-13 05:00:00,2025-04-13,6,0.46,0.28,0.18,58,39,12396.522999999996,0.19,6,-0.3,6,6,0.05263157894736847,-0.010000000000000009,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-13 06:00:00,2025-04-13,7,0.29,0.18,0.11,58,39,12396.712999999998,0.12,7,-0.9,6,7,0.0833333333333333,-0.009999999999999995,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-13 07:00:00,2025-04-13,8,0.29,0.18,0.11,58,39,12396.833,0.12,8,-0.6,6,8,0.0833333333333333,-0.009999999999999995,False,0,0,False,1,1,False,False,0,0,False,1,1,False,False,
2025-04-13 08:00:00,2025-04-13,9,0.48,0.29,0.19,58,39,12396.953,0.2,9,0.4,6,9,0.050000000000000044,-0.010000000000000009,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-13 09:00:00,2025-04-13,10,0.57,0.3399999999999999,0.23,58,39,12397.153,0.24,10,1.3,6,10,0.04166666666666659,-0.009999999999999981,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-13 10:00:00,2025-04-13,11,0.38,0.23,0.15,58,39,12397.393,0.16,11,2.1,6,11,0.06250000000000006,-0.010000000000000009,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-13 11:00:00,2025-04-13,12,0.33,0.2,0.13,58,39,12397.553,0.14,12,2.8,6,12,0.07142857142857148,-0.010000000000000009,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-13 12:00:00,2025-04-13,13,0.48,0.29,0.19,58,39,12397.693,0.2,13,3.4,6,13,0.050000000000000044,-0.010000000000000009,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-13 13:00:00,2025-04-13,14,0.52,0.31,0.21,58,39,12397.893,0.22,14,3.9,6,14,0.0454545454545455,-0.010000000000000009,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-13 14:00:00,2025-04-13,15,0.57,0.3399999999999999,0.23,58,39,12398.113,0.24,15,4.3,6,15,0.04166666666666659,-0.009999999999999981,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-13 15:00:00,2025-04-13,16,0.48,0.29,0.19,58,39,12398.353,0.2,16,4.8,6,16,0.050000000000000044,-0.010000000000000009,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-13 16:00:00,2025-04-13,17,0.43,0.26,0.17,58,39,12398.553,0.18,17,8.5,6,17,0.055555555555555455,-0.009999999999999981,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-13 17:00:00,2025-04-13,18,0.52,0.31,0.21,58,39,12398.733,0.22,18,8.7,6,18,0.0454545454545455,-0.010000000000000009,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-13 18:00:00,2025-04-13,19,0.67,0.4,0.27,58,39,12398.953,0.28,19,8.6,6,19,0.03571428571428574,-0.010000000000000009,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-13 19:00:00,2025-04-13,20,0.91,0.55,0.36,58,39,12399.233,0.38,20,7.7,6,20,0.05263157894736847,-0.020000000000000018,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-13 20:00:00,2025-04-13,21,0.67,0.4,0.27,58,39,12399.613,0.28,21,6.6,6,21,0.03571428571428574,-0.010000000000000009,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-13 21:00:00,2025-04-13,22,0.57,0.3399999999999999,0.23,58,39,12399.893,0.24,22,5.4,6,22,0.04166666666666659,-0.009999999999999981,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-13 22:00:00,2025-04-13,23,0.48,0.29,0.19,58,39,12400.133,0.2,23,4.3,6,23,0.050000000000000044,-0.010000000000000009,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-13 23:00:00,2025-04-13,24,0.29,0.18,0.11,58,39,12400.333,0.12,24,3.6,6,24,0.0833333333333333,-0.009999999999999995,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-14 00:00:00,2025-04-14,1,0.2,0.11,0.09,58,39,12400.453,0.12,1,2.6,0,1,0.25,-0.03,True,0,0,False,1,1,False,False,0,0,False,0,0,False,False,
2025-04-14 01:00:00,2025-04-14,2,0.08,0.04,0.04,58,39,12400.568,0.05,2,1.7,0,2,0.20000000000000004,-0.010000000000000002,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-14 02:00:00,2025-04-14,3,0.1,0.06,0.04,58,39,12400.614,0.06,3,1.1,0,3,0.3333333333333333,-0.019999999999999997,True,0,0,False,0,0,False,False,0,0,False,1,1,False,False,
2025-04-14 03:00:00,2025-04-14,4,0.1,0.06,0.04,58,39,12400.669000000002,0.06,4,0.7,0,4,0.3333333333333333,-0.019999999999999997,True,0,0,False,1,1,False,False,0,0,False,1,2,False,False,
2025-04-14 04:00:00,2025-04-14,5,0.12,0.06,0.06,58,39,12400.724000000002,0.07,5,1.1,0,5,0.14285714285714296,-0.010000000000000009,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-14 05:00:00,2025-04-14,6,0.39,0.21,0.18,58,39,12400.793,0.22,6,0.8,0,6,0.18181818181818185,-0.04000000000000001,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-14 06:00:00,2025-04-14,7,0.24,0.13,0.11,58,39,12401.013,0.14,7,0.7,0,7,0.21428571428571436,-0.030000000000000013,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-14 07:00:00,2025-04-14,8,0.24,0.13,0.11,58,39,12401.15,0.14,8,1.4,0,8,0.21428571428571436,-0.030000000000000013,True,0,0,False,1,1,False,False,0,0,False,1,1,False,False,
2025-04-14 08:00:00,2025-04-14,9,0.4,0.21,0.19,58,39,12401.287000000002,0.23,9,2.8,0,9,0.1739130434782609,-0.04000000000000001,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-14 09:00:00,2025-04-14,10,0.49,0.3399999999999999,0.15,58,39,12401.516,0.18,10,4.9,0,10,0.16666666666666666,-0.03,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-14 10:00:00,2025-04-14,11,0.32,0.17,0.15,58,39,12401.699000000002,0.18,11,6.9,0,11,0.16666666666666666,-0.03,False,0,0,False,1,1,False,False,0,0,False,1,1,False,False,
2025-04-14 11:00:00,2025-04-14,12,0.28,0.15,0.13,58,39,12401.882000000003,0.16,12,8.0,0,12,0.1875,-0.03,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-14 12:00:00,2025-04-14,13,0.4,0.27,0.13,58,39,12402.042000000003,0.16,13,9.0,0,13,0.1875,-0.03,True,0,0,False,1,1,False,False,0,0,False,1,1,False,False,
2025-04-14 13:00:00,2025-04-14,14,0.44,0.33,0.11,58,39,12402.202000000005,0.14,14,9.8,0,14,0.21428571428571436,-0.030000000000000013,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-14 14:00:00,2025-04-14,15,0.49,0.4,0.09,58,39,12402.339000000004,0.12,15,10.7,0,15,0.25,-0.03,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-14 15:00:00,2025-04-14,16,0.4,0.31,0.09,58,39,12402.454000000003,0.12,16,11.3,0,16,0.25,-0.03,True,0,0,False,1,1,False,False,0,0,False,1,1,False,False,
2025-04-14 16:00:00,2025-04-14,17,0.36,0.25,0.11,58,39,12402.569000000003,0.14,17,11.7,0,17,0.21428571428571436,-0.030000000000000013,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-14 17:00:00,2025-04-14,18,0.44,0.29,0.15,58,39,12402.706000000004,0.18,18,11.6,0,18,0.16666666666666666,-0.03,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-14 18:00:00,2025-04-14,19,0.57,0.3099999999999999,0.26,58,39,12402.889000000005,0.32,19,11.1,0,19,0.1875,-0.06,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-14 19:00:00,2025-04-14,20,0.77,0.42,0.35,58,39,12403.210000000005,0.44,20,10.1,0,20,0.2045454545454546,-0.09000000000000002,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-14 20:00:00,2025-04-14,21,0.57,0.2699999999999999,0.3,58,39,12403.645000000004,0.37,21,9.0,0,21,0.1891891891891892,-0.07,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-14 21:00:00,2025-04-14,22,0.49,0.27,0.22,58,39,12404.011000000004,0.28,22,8.4,0,22,0.21428571428571436,-0.060000000000000026,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-14 22:00:00,2025-04-14,23,0.4,0.21,0.19,58,39,12404.286000000004,0.23,23,7.9,0,23,0.1739130434782609,-0.04000000000000001,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-14 23:00:00,2025-04-14,24,0.24,0.13,0.11,58,39,12404.515000000005,0.14,24,7.7,0,24,0.21428571428571436,-0.030000000000000013,True,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-15 00:00:00,2025-04-15,1,0.25,0.13,0.12,58,41,12404.652000000004,0.12,1,7.4,1,1,0.0,0.0,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-15 01:00:00,2025-04-15,2,0.1,0.05,0.05,58,41,12404.775000000003,0.05,2,7.1,1,2,0.0,0.0,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-15 02:00:00,2025-04-15,3,0.12,0.06,0.06,58,41,12404.824000000004,0.06,3,6.6,1,3,0.0,0.0,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-15 03:00:00,2025-04-15,4,0.12,0.06,0.06,58,41,12404.883000000003,0.06,4,6.2,1,4,0.0,0.0,False,0,0,False,1,1,False,False,0,0,False,1,1,False,False,
2025-04-15 04:00:00,2025-04-15,5,0.15,0.0799999999999999,0.07,58,41,12404.942000000005,0.07,5,7.7,1,5,0.0,0.0,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-15 05:00:00,2025-04-15,6,0.49,0.27,0.22,58,41,12405.016000000003,0.24,6,7.5,1,6,0.0833333333333333,-0.01999999999999999,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-15 06:00:00,2025-04-15,7,0.3,0.1599999999999999,0.14,58,41,12405.252000000004,0.15,7,7.3,1,7,0.06666666666666654,-0.009999999999999981,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-15 07:00:00,2025-04-15,8,0.3,0.1599999999999999,0.14,58,41,12405.399000000005,0.15,8,7.7,1,8,0.06666666666666654,-0.009999999999999981,False,0,0,False,1,1,False,False,0,0,False,1,1,False,False,
2025-04-15 08:00:00,2025-04-15,9,0.51,0.28,0.23,58,41,12405.546000000006,0.25,9,8.6,1,9,0.07999999999999996,-0.01999999999999999,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-15 09:00:00,2025-04-15,10,0.61,0.42,0.19,58,41,12405.791000000008,0.2,10,9.6,1,10,0.050000000000000044,-0.010000000000000009,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-15 10:00:00,2025-04-15,11,0.4,0.21,0.19,58,41,12405.987000000006,0.2,11,11.2,1,11,0.050000000000000044,-0.010000000000000009,False,0,0,False,1,1,False,False,0,0,False,1,1,False,False,
2025-04-15 11:00:00,2025-04-15,12,0.35,0.1899999999999999,0.16,58,41,12406.183000000006,0.17,12,13.1,1,12,0.058823529411764754,-0.010000000000000009,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-15 12:00:00,2025-04-15,13,0.51,0.35,0.16,58,41,12406.355000000009,0.17,13,14.9,1,13,0.058823529411764754,-0.010000000000000009,False,0,0,False,1,1,False,False,0,0,False,1,1,False,False,
2025-04-15 13:00:00,2025-04-15,14,0.56,0.42,0.14,58,41,12406.527000000007,0.15,14,16.5,1,14,0.06666666666666654,-0.009999999999999981,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-15 14:00:00,2025-04-15,15,0.61,0.49,0.12,58,41,12406.674000000008,0.12,15,16.6,1,15,0.0,0.0,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-15 15:00:00,2025-04-15,16,0.51,0.39,0.12,58,41,12406.797000000008,0.12,16,16.0,1,16,0.0,0.0,False,0,0,False,1,1,False,False,0,0,False,1,1,False,False,
2025-04-15 16:00:00,2025-04-15,17,0.46,0.32,0.14,58,41,12406.920000000007,0.15,17,17.1,1,17,0.06666666666666654,-0.009999999999999981,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-15 17:00:00,2025-04-15,18,0.56,0.37,0.19,58,41,12407.067000000008,0.2,18,16.5,1,18,0.050000000000000044,-0.010000000000000009,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-15 18:00:00,2025-04-15,19,0.71,0.3799999999999999,0.33,58,41,12407.263000000008,0.34,19,15.5,1,19,0.029411764705882377,-0.010000000000000009,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-15 19:00:00,2025-04-15,20,0.96,0.52,0.44,58,41,12407.607000000007,0.47,20,14.5,1,20,0.06382978723404249,-0.02999999999999997,False,0,0,False,0,0,False,True,0,0,False,0,0,False,True,
2025-04-15 20:00:00,2025-04-15,21,0.71,0.3399999999999999,0.37,58,41,12408.073000000008,0.39,21,13.3,1,21,0.05128205128205133,-0.020000000000000018,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-15 21:00:00,2025-04-15,22,0.61,0.3299999999999999,0.28,58,41,12408.466000000008,0.29,22,12.8,1,22,0.034482758620689495,-0.009999999999999953,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-15 22:00:00,2025-04-15,23,0.51,0.28,0.23,58,41,12408.760000000007,0.25,23,12.0,1,23,0.07999999999999996,-0.01999999999999999,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-15 23:00:00,2025-04-15,24,0.3,0.1599999999999999,0.14,58,41,12409.005000000008,0.15,24,11.5,1,24,0.06666666666666654,-0.009999999999999981,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-16 00:00:00,2025-04-16,1,0.21,0.1099999999999999,0.1,58,40,12409.15200000001,0.1,1,10.6,2,1,0.0,0.0,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-16 01:00:00,2025-04-16,2,0.09,0.0499999999999999,0.04,58,40,12409.256000000008,0.04,2,9.4,2,2,0.0,0.0,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-16 02:00:00,2025-04-16,3,0.1,0.05,0.05,58,40,12409.297000000008,0.05,3,8.6,2,3,0.0,0.0,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-16 03:00:00,2025-04-16,4,0.1,0.05,0.05,58,40,12409.347000000009,0.05,4,7.9,2,4,0.0,0.0,False,0,0,False,1,1,False,False,0,0,False,1,1,False,False,
2025-04-16 04:00:00,2025-04-16,5,0.13,0.07,0.06,58,40,12409.397000000006,0.06,5,8.8,2,5,0.0,0.0,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-16 05:00:00,2025-04-16,6,0.41,0.2199999999999999,0.19,58,40,12409.459000000006,0.2,6,7.7,2,6,0.050000000000000044,-0.010000000000000009,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-16 06:00:00,2025-04-16,7,0.26,0.14,0.12,58,40,12409.658000000009,0.12,7,7.2,2,7,0.0,0.0,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-16 07:00:00,2025-04-16,8,0.26,0.14,0.12,58,40,12409.782000000008,0.12,8,7.7,2,8,0.0,0.0,False,0,0,False,1,1,False,False,0,0,False,1,1,False,False,
2025-04-16 08:00:00,2025-04-16,9,0.43,0.2299999999999999,0.2,58,40,12409.906000000006,0.21,9,9.1,2,9,0.04761904761904753,-0.009999999999999981,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-16 09:00:00,2025-04-16,10,0.51,0.35,0.16,58,40,12410.113000000008,0.17,10,11.1,2,10,0.058823529411764754,-0.010000000000000009,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-16 10:00:00,2025-04-16,11,0.34,0.18,0.16,58,40,12410.279000000006,0.17,11,13.2,2,11,0.058823529411764754,-0.010000000000000009,False,0,0,False,1,1,False,False,0,0,False,1,1,False,False,
2025-04-16 11:00:00,2025-04-16,12,0.3,0.1599999999999999,0.14,58,40,12410.445000000003,0.15,12,14.9,2,12,0.06666666666666654,-0.009999999999999981,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-16 12:00:00,2025-04-16,13,0.43,0.29,0.14,58,40,12410.590000000006,0.15,13,16.3,2,13,0.06666666666666654,-0.009999999999999981,False,0,0,False,1,1,False,False,0,0,False,1,1,False,False,
2025-04-16 13:00:00,2025-04-16,14,0.47,0.35,0.12,58,40,12410.735000000006,0.12,14,17.5,2,14,0.0,0.0,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-16 14:00:00,2025-04-16,15,0.51,0.41,0.1,58,40,12410.859000000006,0.1,15,18.5,2,15,0.0,0.0,False,0,0,False,0,0,False,False,0,0,False,0,0,False,False,
2025-04-16 15:00:00,2025-04-16,16,0.43,0.3299999999999999,0.1,58,40,12410.963000000003,0.1,16,19.1,2,16,0.0,0.0,False,0,0,False,1,1,False,False,0,0,False,1,1,False,False,
